"","F_Type","M","M_Type","Multiplier","Parameter","Delta","Species","F","Catch","SSB","SBmsy","Fmsy","Cmsy"
"10299","Optimum",0.2,"Length-Based",0.90483741803596,"Linf","Small-","medium-lived",0.489795918367347,0.000186294310892689,0.0004975137871026,0.00179787315888866,0.172178685087057,0.000278039857377018
"10300","Optimum",0.2,"Length-Based",0.90483741803596,"Linf","Small-","medium-lived",0.5,0.000182765533917317,0.000481207237825289,0.00179787315888866,0.172178685087057,0.000278039857377018
"10301","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0,0,0.00923536091670874,0.00237358157582134,0.182242540088948,0.000386987988542397
"10302","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0102040816326531,7.98137378620072e-05,0.00821638272666035,0.00237358157582134,0.182242540088948,0.000386987988542397
"10303","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0204081632653061,0.000142726274919557,0.00737247069516934,0.00237358157582134,0.182242540088948,0.000386987988542397
"10304","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0306122448979592,0.00019282836834743,0.00666370709506535,0.00237358157582134,0.182242540088948,0.000386987988542397
"10305","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0408163265306122,0.000233040802656645,0.00606123630286829,0.00237358157582134,0.182242540088948,0.000386987988542397
"10306","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0510204081632653,0.000265496825607359,0.00554372684974891,0.00237358157582134,0.182242540088948,0.000386987988542397
"10307","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0612244897959184,0.000291785541667779,0.00509509588295125,0.00237358157582134,0.182242540088948,0.000386987988542397
"10308","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0714285714285714,0.000313111346207564,0.00470300533325987,0.00237358157582134,0.182242540088948,0.000386987988542397
"10309","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0816326530612245,0.000330401082916396,0.00435784324011348,0.00237358157582134,0.182242540088948,0.000386987988542397
"10310","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.0918367346938775,0.000344377732181482,0.00405201813554784,0.00237358157582134,0.182242540088948,0.000386987988542397
"10311","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.102040816326531,0.000355611633503393,0.00377945508799084,0.00237358157582134,0.182242540088948,0.000386987988542397
"10312","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.112244897959184,0.000364568074061952,0.00353534210965747,0.00237358157582134,0.182242540088948,0.000386987988542397
"10313","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.122448979591837,0.000371590342051964,0.00331543671757701,0.00237358157582134,0.182242540088948,0.000386987988542397
"10314","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.13265306122449,0.000376991950036482,0.00311659168625359,0.00237358157582134,0.182242540088948,0.000386987988542397
"10315","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.142857142857143,0.000381026918812527,0.00293613154107613,0.00237358157582134,0.182242540088948,0.000386987988542397
"10316","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.153061224489796,0.000383888439643505,0.00277167841707663,0.00237358157582134,0.182242540088948,0.000386987988542397
"10317","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.163265306122449,0.000385743466656364,0.00262128692455173,0.00237358157582134,0.182242540088948,0.000386987988542397
"10318","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.173469387755102,0.000386734735098622,0.00248332725010434,0.00237358157582134,0.182242540088948,0.000386987988542397
"10319","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.183673469387755,0.000386981670455648,0.00235640067391483,0.00237358157582134,0.182242540088948,0.000386987988542397
"10320","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.193877551020408,0.000386584798777265,0.00223930207488302,0.00237358157582134,0.182242540088948,0.000386987988542397
"10321","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.204081632653061,0.000385625315512631,0.00213096743081451,0.00237358157582134,0.182242540088948,0.000386987988542397
"10322","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.214285714285714,0.000384186835532723,0.00203055340371397,0.00237358157582134,0.182242540088948,0.000386987988542397
"10323","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.224489795918367,0.000382326733106317,0.00193724254839676,0.00237358157582134,0.182242540088948,0.000386987988542397
"10324","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.23469387755102,0.000380099490651218,0.00185034887709693,0.00237358157582134,0.182242540088948,0.000386987988542397
"10325","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.244897959183673,0.000377560175329765,0.00176930668816604,0.00237358157582134,0.182242540088948,0.000386987988542397
"10326","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.255102040816327,0.000374726276157691,0.00169347431801833,0.00237358157582134,0.182242540088948,0.000386987988542397
"10327","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.26530612244898,0.000371656847548588,0.0016224906891049,0.00237358157582134,0.182242540088948,0.000386987988542397
"10328","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.275510204081633,0.000368375786860802,0.00155590348079984,0.00237358157582134,0.182242540088948,0.000386987988542397
"10329","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.285714285714286,0.000364910556036374,0.00149334068865052,0.00237358157582134,0.182242540088948,0.000386987988542397
"10330","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.295918367346939,0.000361285452940458,0.00143447049636064,0.00237358157582134,0.182242540088948,0.000386987988542397
"10331","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.306122448979592,0.000357511057410823,0.0013789536757684,0.00237358157582134,0.182242540088948,0.000386987988542397
"10332","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.316326530612245,0.000353637462149478,0.00132664328063317,0.00237358157582134,0.182242540088948,0.000386987988542397
"10333","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.326530612244898,0.0003496485354443,0.00127717207617123,0.00237358157582134,0.182242540088948,0.000386987988542397
"10334","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.336734693877551,0.000345573789934429,0.00123037832274412,0.00237358157582134,0.182242540088948,0.000386987988542397
"10335","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.346938775510204,0.000341430273539762,0.00118607778517928,0.00237358157582134,0.182242540088948,0.000386987988542397
"10336","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.357142857142857,0.000337220646193482,0.00114405940557165,0.00237358157582134,0.182242540088948,0.000386987988542397
"10337","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.36734693877551,0.000332959591312117,0.00110417539196063,0.00237358157582134,0.182242540088948,0.000386987988542397
"10338","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.377551020408163,0.000328656510482092,0.00106627760164793,0.00237358157582134,0.182242540088948,0.000386987988542397
"10339","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.387755102040816,0.000324319270905139,0.00103022907819369,0.00237358157582134,0.182242540088948,0.000386987988542397
"10340","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.397959183673469,0.000319956928856711,0.000995910993595339,0.00237358157582134,0.182242540088948,0.000386987988542397
"10341","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.408163265306122,0.00031558185292455,0.000963226994122086,0.00237358157582134,0.182242540088948,0.000386987988542397
"10342","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.418367346938775,0.000311179101368814,0.000932009060028993,0.00237358157582134,0.182242540088948,0.000386987988542397
"10343","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.428571428571429,0.00030678307414096,0.000902249160827757,0.00237358157582134,0.182242540088948,0.000386987988542397
"10344","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.438775510204082,0.000302385943656818,0.000873820222848327,0.00237358157582134,0.182242540088948,0.000386987988542397
"10345","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.448979591836735,0.000297986547739764,0.000846625074337232,0.00237358157582134,0.182242540088948,0.000386987988542397
"10346","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.459183673469388,0.000293598397472407,0.000820616049066672,0.00237358157582134,0.182242540088948,0.000386987988542397
"10347","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.469387755102041,0.000289224168919259,0.000795720667839939,0.00237358157582134,0.182242540088948,0.000386987988542397
"10348","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.479591836734694,0.00028485566598783,0.000771843304373174,0.00237358157582134,0.182242540088948,0.000386987988542397
"10349","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.489795918367347,0.000280517156178895,0.000748982395903946,0.00237358157582134,0.182242540088948,0.000386987988542397
"10350","Optimum",0.2,"Length-Based",0.9999990000005,"Linf","Diff-","medium-lived",0.5,0.000276194467284918,0.000727036909995144,0.00237358157582134,0.182242540088948,0.000386987988542397
"10351","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0,0,0.00923541741351113,0.00237359491024466,0.182242718452716,0.000386990513919289
"10352","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0102040816326531,7.98142274059626e-05,0.00821643312610609,0.00237359491024466,0.182242718452716,0.000386990513919289
"10353","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0204081632653061,0.000142727152823322,0.00737251604614891,0.00237359491024466,0.182242718452716,0.000386990513919289
"10354","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0306122448979592,0.000192829557930802,0.0066637482071538,0.00237359491024466,0.182242718452716,0.000386990513919289
"10355","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0408163265306122,0.00023304224472975,0.0060612738126674,0.00237359491024466,0.182242718452716,0.000386990513919289
"10356","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0510204081632653,0.000265498473750424,0.00554376126600744,0.00237359491024466,0.182242718452716,0.000386990513919289
"10357","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0612244897959184,0.000291787358970321,0.00509512761803642,0.00237359491024466,0.182242718452716,0.000386990513919289
"10358","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0714285714285714,0.00031311330296345,0.00470303472560952,0.00237359491024466,0.182242718452716,0.000386990513919289
"10359","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0816326530612245,0.000330403154961258,0.00435787057057901,0.00237359491024466,0.182242718452716,0.000386990513919289
"10360","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.0918367346938775,0.000344379899671813,0.00405204363950577,0.00237359491024466,0.182242718452716,0.000386990513919289
"10361","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.102040816326531,0.000355613880569574,0.00377947897045826,0.00237359491024466,0.182242718452716,0.000386990513919289
"10362","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.112244897959184,0.000364570386522995,0.00353536453468679,0.00237359491024466,0.182242718452716,0.000386990513919289
"10363","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.122448979591837,0.000371592708284824,0.00331545782984868,0.00237359491024466,0.182242718452716,0.000386990513919289
"10364","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.13265306122449,0.000376994360291285,0.00311661161165338,0.00237359491024466,0.182242718452716,0.000386990513919289
"10365","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.142857142857143,0.000381029371507775,0.00293615044076082,0.00237359491024466,0.182242718452716,0.000386990513919289
"10366","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.153061224489796,0.000383890913699232,0.00277169627919565,0.00237359491024466,0.182242718452716,0.000386990513919289
"10367","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.163265306122449,0.000385745963324187,0.00262130388966756,0.00237359491024466,0.182242718452716,0.000386990513919289
"10368","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.173469387755102,0.000386737249164717,0.0024833433926395,0.00237359491024466,0.182242718452716,0.000386990513919289
"10369","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.183673469387755,0.00038698419737449,0.00235641605965276,0.00237359491024466,0.182242718452716,0.000386990513919289
"10370","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.193877551020408,0.000386587334617984,0.00223931676252352,0.00237359491024466,0.182242718452716,0.000386990513919289
"10371","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.204081632653061,0.000385627856673948,0.00213098147185787,0.00237359491024466,0.182242718452716,0.000386990513919289
"10372","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.214285714285714,0.00038418937921843,0.0020305668463627,0.00237359491024466,0.182242718452716,0.000386990513919289
"10373","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.224489795918367,0.000382329276696116,0.00193725543502671,0.00237359491024466,0.182242718452716,0.000386990513919289
"10374","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.23469387755102,0.000380102031847585,0.00185036124599186,0.00237359491024466,0.182242718452716,0.000386990513919289
"10375","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.244897959183673,0.000377562716052619,0.00176931859246966,0.00237359491024466,0.182242718452716,0.000386990513919289
"10376","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.255102040816327,0.0003747288067557,0.00169348575234323,0.00237359491024466,0.182242718452716,0.000386990513919289
"10377","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.26530612244898,0.000371659370440105,0.00162250170081429,0.00237359491024466,0.182242718452716,0.000386990513919289
"10378","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.275510204081633,0.000368378300637513,0.00155591409598355,0.00237359491024466,0.182242718452716,0.000386990513919289
"10379","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.285714285714286,0.000364913059479543,0.00149335093130605,0.00237359491024466,0.182242718452716,0.000386990513919289
"10380","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.295918367346939,0.000361287944974344,0.00143448038850728,0.00237359491024466,0.182242718452716,0.000386990513919289
"10381","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.306122448979592,0.00035751353813991,0.001378963241719,0.00237359491024466,0.182242718452716,0.000386990513919289
"10382","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.316326530612245,0.000353639929411055,0.00132665253385054,0.00237359491024466,0.182242718452716,0.000386990513919289
"10383","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.326530612244898,0.000349650988463937,0.00127718103380874,0.00237359491024466,0.182242718452716,0.000386990513919289
"10384","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.336734693877551,0.000345576227977862,0.00123038700049477,0.00237359491024466,0.182242718452716,0.000386990513919289
"10385","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.346938775510204,0.000341432696401,0.00118608619914388,0.00237359491024466,0.182242718452716,0.000386990513919289
"10386","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.357142857142857,0.000337223053389804,0.00114406756951718,0.00237359491024466,0.182242718452716,0.000386990513919289
"10387","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.36734693877551,0.000332961982400417,0.00110418331860788,0.00237359491024466,0.182242718452716,0.000386990513919289
"10388","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.377551020408163,0.00032865888536117,0.00106628530376674,0.00237359491024466,0.182242718452716,0.000386990513919289
"10389","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.387755102040816,0.000324321628879701,0.00103023656564729,0.00237359491024466,0.182242718452716,0.000386990513919289
"10390","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.397959183673469,0.000319959269649955,0.000995918276748073,0.00237359491024466,0.182242718452716,0.000386990513919289
"10391","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.408163265306122,0.000315584175786196,0.000963234081094156,0.00237359491024466,0.182242718452716,0.000386990513919289
"10392","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.418367346938775,0.000311181406496886,0.000932015961140367,0.00237359491024466,0.182242718452716,0.000386990513919289
"10393","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.428571428571429,0.000306785361459261,0.000902255884856311,0.00237359491024466,0.182242718452716,0.000386990513919289
"10394","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.438775510204082,0.000302388213018989,0.000873826777744622,0.00237359491024466,0.182242718452716,0.000386990513919289
"10395","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.448979591836735,0.000297988799828906,0.000846631469850428,0.00237359491024466,0.182242718452716,0.000386990513919289
"10396","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.459183673469388,0.000293600630819479,0.000820622288306759,0.00237359491024466,0.182242718452716,0.000386990513919289
"10397","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.469387755102041,0.000289226383416105,0.00079572675737533,0.00237359491024466,0.182242718452716,0.000386990513919289
"10398","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.479591836734694,0.000284857861475625,0.000771849250200828,0.00237359491024466,0.182242718452716,0.000386990513919289
"10399","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.489795918367347,0.000280519335096333,0.000748988210563485,0.00237359491024466,0.182242718452716,0.000386990513919289
"10400","Optimum",0.2,"Length-Based",1.0000010000005,"Linf","Diff+","medium-lived",0.5,0.000276196627767049,0.000727042594043219,0.00237359491024466,0.182242718452716,0.000386990513919289
"10401","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0,0,0.0125278960257151,0.00315090992408953,0.19016057101782,0.000534352182064281
"10402","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0102040816326531,0.000108342328560208,0.0111534764405492,0.00315090992408953,0.19016057101782,0.000534352182064281
"10403","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0204081632653061,0.000193885254252054,0.0100152752004048,0.00315090992408953,0.19016057101782,0.000534352182064281
"10404","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0306122448979592,0.00026214811892198,0.00905942115416879,0.00315090992408953,0.19016057101782,0.000534352182064281
"10405","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0408163265306122,0.000317071365814597,0.00824697350016611,0.00315090992408953,0.19016057101782,0.000534352182064281
"10406","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0510204081632653,0.000361532696105714,0.00754914641884717,0.00315090992408953,0.19016057101782,0.000534352182064281
"10407","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0612244897959184,0.000397675555224321,0.0069442377027144,0.00315090992408953,0.19016057101782,0.000534352182064281
"10408","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0714285714285714,0.000427124299165635,0.0064155990206144,0.00315090992408953,0.19016057101782,0.000534352182064281
"10409","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0816326530612245,0.000451128804518169,0.00595026103045749,0.00315090992408953,0.19016057101782,0.000534352182064281
"10410","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.0918367346938775,0.000470663907651826,0.00553798104166808,0.00315090992408953,0.19016057101782,0.000534352182064281
"10411","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.102040816326531,0.000486499190164499,0.00517056994308024,0.00315090992408953,0.19016057101782,0.000534352182064281
"10412","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.112244897959184,0.00049924885333412,0.00484140778321182,0.00315090992408953,0.19016057101782,0.000534352182064281
"10413","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.122448979591837,0.000509407949698317,0.00454508935698407,0.00315090992408953,0.19016057101782,0.000534352182064281
"10414","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.13265306122449,0.000517379094465145,0.00427716102396536,0.00315090992408953,0.19016057101782,0.000534352182064281
"10415","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.142857142857143,0.000523492423119594,0.00403392261419365,0.00315090992408953,0.19016057101782,0.000534352182064281
"10416","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.153061224489796,0.00052802068544618,0.00381227647465901,0.00315090992408953,0.19016057101782,0.000534352182064281
"10417","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.163265306122449,0.000531183791515209,0.00360956358176078,0.00315090992408953,0.19016057101782,0.000534352182064281
"10418","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.173469387755102,0.000533200110683772,0.00342375816705206,0.00315090992408953,0.19016057101782,0.000534352182064281
"10419","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.183673469387755,0.000534188997603111,0.00325269891250116,0.00315090992408953,0.19016057101782,0.000534352182064281
"10420","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.193877551020408,0.00053430028520212,0.00309486376662387,0.00315090992408953,0.19016057101782,0.000534352182064281
"10421","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.204081632653061,0.000533675679166367,0.00294900074956701,0.00315090992408953,0.19016057101782,0.000534352182064281
"10422","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.214285714285714,0.000532377162794534,0.00281368494118722,0.00315090992408953,0.19016057101782,0.000534352182064281
"10423","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.224489795918367,0.00053050833248274,0.00268796441882699,0.00315090992408953,0.19016057101782,0.000534352182064281
"10424","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.23469387755102,0.000528138907769424,0.00257089463298101,0.00315090992408953,0.19016057101782,0.000534352182064281
"10425","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.244897959183673,0.000525332427298639,0.00246166352591708,0.00315090992408953,0.19016057101782,0.000534352182064281
"10426","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.255102040816327,0.000522143842775252,0.00235955380116352,0.00315090992408953,0.19016057101782,0.000534352182064281
"10427","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.26530612244898,0.000518621257955485,0.00226393167707286,0.00315090992408953,0.19016057101782,0.000534352182064281
"10428","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.275510204081633,0.000514800064507959,0.00217420619186364,0.00315090992408953,0.19016057101782,0.000534352182064281
"10429","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.285714285714286,0.000510731917963086,0.00208993907681321,0.00315090992408953,0.19016057101782,0.000534352182064281
"10430","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.295918367346939,0.00050644134709974,0.00201064786063539,0.00315090992408953,0.19016057101782,0.000534352182064281
"10431","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.306122448979592,0.00050195714342332,0.00193593192580808,0.00315090992408953,0.19016057101782,0.000534352182064281
"10432","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.316326530612245,0.000497304796291922,0.00186543142262223,0.00315090992408953,0.19016057101782,0.000534352182064281
"10433","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.326530612244898,0.000492509121646272,0.00179883030313816,0.00315090992408953,0.19016057101782,0.000534352182064281
"10434","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.336734693877551,0.000487583652813993,0.00173581194905875,0.00315090992408953,0.19016057101782,0.000534352182064281
"10435","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.346938775510204,0.00048255291060139,0.00167613567792495,0.00315090992408953,0.19016057101782,0.000534352182064281
"10436","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.357142857142857,0.000477430247130062,0.001619551775202,0.00315090992408953,0.19016057101782,0.000534352182064281
"10437","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.36734693877551,0.000472230600067863,0.00156584413141341,0.00315090992408953,0.19016057101782,0.000534352182064281
"10438","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.377551020408163,0.000466966617360867,0.00151481331867955,0.00315090992408953,0.19016057101782,0.000534352182064281
"10439","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.387755102040816,0.000461649846758547,0.00146627802568695,0.00315090992408953,0.19016057101782,0.000534352182064281
"10440","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.397959183673469,0.000456283635592459,0.00142005058624809,0.00315090992408953,0.19016057101782,0.000534352182064281
"10441","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.408163265306122,0.000450902766479474,0.0013760580611351,0.00315090992408953,0.19016057101782,0.000534352182064281
"10442","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.418367346938775,0.000445480438398971,0.00133405241885965,0.00315090992408953,0.19016057101782,0.000534352182064281
"10443","Optimum",0.2,"Length-Based",1.10517091807565,"Linf","Small+","medium-lived",0.428571428571429,0.000440042665660804,0.00129396259281254,0.00315090992408953,0.19016057101782,0.000534352182064281
